EMPRESA|EJERCICIO|FECHA|CUENTA|TITULO_CUENTA|CONCEPTO|IMPORTE|DEBE_HABER|DEBE|HABER|TIPO_CUENTA|SALDO_BANCO_MOV|SALDO_DEUDA_MOV|INTERES_MOV|FLAG_BANCO|FLAG_DEUDA_LP|FLAG_DEUDA_CP|FLAG_INTERES|FLAG_APERTURA|FLAG_CIERRE
ECOCLEAN|2024|2024-03-21|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-114, MARIA DEL MAR RAMON GA|49.61|D|49.61|0.0|BANCO_572|49.61|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-22|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-17, ECOINVER EXPORT, S.L.|684.86|D|684.86|0.0|BANCO_572|684.86|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-25|5720000001|LICO LEASING, S.A.|REINTEGRO A CAJA|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-25|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-134, HACIENDASBIO, S.A.|448.05|D|448.05|0.0|BANCO_572|448.05|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-27|5720000001|LICO LEASING, S.A.|Pago Fra. 2-396, DICOCEL, S.A.|424.19|H|0.0|424.19|BANCO_572|-424.19|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-27|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-19, ECOINVER BIO, S.L.|225.06|D|225.06|0.0|BANCO_572|225.06|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-28|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-55, FRUTAS ALHAMBRA, S.L|136.49|D|136.49|0.0|BANCO_572|136.49|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-28|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-133, HACIENDAS BIO, S.A.|505.78|D|505.78|0.0|BANCO_572|505.78|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-28|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-39, AGRUPACAÑADA DE ALMERIA|54.45|D|54.45|0.0|BANCO_572|54.45|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-03-30|5720000001|LICO LEASING, S.A.|REINTEGRO TITULAR|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-01|5720000001|LICO LEASING, S.A.|MTO CUENTA|12.0|H|0.0|12.0|BANCO_572|-12.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-01|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-343, RAQUELSUR EJIDO MULTIS|73.21|D|73.21|0.0|BANCO_572|73.21|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|ajuste con caja|0.03|D|0.03|0.0|BANCO_572|0.03|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Pago Fra. 2-587, PLA ALBERT, S.L.|1085.78|H|0.0|1085.78|BANCO_572|-1085.78|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Cobro Pagaré,TOMSPRING, S.A.T. 9490|301.05|D|301.05|0.0|BANCO_572|301.05|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-78, HOTEL COSTASOL S.L.|116.16|D|116.16|0.0|BANCO_572|116.16|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-476, FRESH PREMIUM, S.L.|255.31|D|255.31|0.0|BANCO_572|255.31|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Cobro Pagaré,COMPLEMENTOS Y SUMINISTROS|171.33|D|171.33|0.0|BANCO_572|171.33|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-29, NATURSUR S.COOP.AND. OP|718.26|D|718.26|0.0|BANCO_572|718.26|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-02|5720000001|LICO LEASING, S.A.|Pago Fra. 2-5, EXCLUSIVAS TRIANA, S.L.U.|632.2|H|0.0|632.2|BANCO_572|-632.2|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-03|5720000001|LICO LEASING, S.A.|REINTEGRO|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-03|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-137, NATURAL CRUNCH, S.L.|38.48|D|38.48|0.0|BANCO_572|38.48|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-04|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-135, HACIENDAS BIO, S.A.|688.49|D|688.49|0.0|BANCO_572|688.49|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-05|5720000001|LICO LEASING, S.A.|MTO TARJETA 3030|36.0|H|0.0|36.0|BANCO_572|-36.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-05|5720000001|LICO LEASING, S.A.|Pago Pagaré,ALCAUQUÍMICA, S.L.|563.1|H|0.0|563.1|BANCO_572|-563.1|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-05|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-44, RACHELANDCO, S.L.|271.04|D|271.04|0.0|BANCO_572|271.04|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-05|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-31, SURESTE AGRO NATURAL, S|338.8|D|338.8|0.0|BANCO_572|338.8|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-08|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-71, FRANIAL EXPORT, S.L|684.13|D|684.13|0.0|BANCO_572|684.13|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-09|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|800.0|H|0.0|800.0|BANCO_572|-800.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-09|5720000001|LICO LEASING, S.A.|TRASPASO A CARTA 5248|2003.0|H|0.0|2003.0|BANCO_572|-2003.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-09|5720000001|LICO LEASING, S.A.|Cobro Pagaré,FRUVA IMPORT-EXPORT, S.L.|1296.64|D|1296.64|0.0|BANCO_572|1296.64|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-09|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-112, AGROEXPLOTACIONES FILA|805.86|D|805.86|0.0|BANCO_572|805.86|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-10|5720000001|LICO LEASING, S.A.|REINTEGRO CAJERO TITULAR|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-10|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-15, ESFERA VERDE 2021, S.A.|443.22|D|443.22|0.0|BANCO_572|443.22|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-11|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-73, GASTROALMERIA, S.L|651.71|D|651.71|0.0|BANCO_572|651.71|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-12|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-139, HACIENDAS BIO, S.A.|854.38|D|854.38|0.0|BANCO_572|854.38|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-12|5720000001|LICO LEASING, S.A.|Pago Fra. 2-276729, FENIE ENERGIA, S.A|24.74|H|0.0|24.74|BANCO_572|-24.74|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-12|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-140, HACIENDAS BIO S.A.T. 9|315.33|D|315.33|0.0|BANCO_572|315.33|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-12|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-101, REAL CLUB NAUTICO DE A|215.99|D|215.99|0.0|BANCO_572|215.99|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|COMISION REMESA|2.38|H|0.0|2.38|BANCO_572|-2.38|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|COMISION CHEQUES|2.0|H|0.0|2.0|BANCO_572|-2.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Cobro Remesa Nº 122|1415.22|D|1415.22|0.0|BANCO_572|1415.22|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|GASTOS TRANSFERENCIA|3.0|H|0.0|3.0|BANCO_572|-3.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-20, PONEX 2017, S.A.|363.36|D|363.36|0.0|BANCO_572|363.36|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Pago Fra. 2-952, PLA ALBERT, S.L.|953.79|H|0.0|953.79|BANCO_572|-953.79|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Cobro Pagaré,RODALUZ ALMERIA, S.L.|22.26|D|22.26|0.0|BANCO_572|22.26|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Cobro Pagaré,TOMSPRING, S.A.T. 9490|448.79|D|448.79|0.0|BANCO_572|448.79|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Pago Fra. 2-87, DIGALVI ALMERIA, S.L.|172.64|H|0.0|172.64|BANCO_572|-172.64|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Pago Fra. 2-46, MANGIR UTILITIES, S.L.|758.69|H|0.0|758.69|BANCO_572|-758.69|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-15|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-57, EZONE MAQUINARIA, S.L.|58.08|D|58.08|0.0|BANCO_572|58.08|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-16|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-98, CAÑA Y RETAMA, S.L.|943.32|D|943.32|0.0|BANCO_572|943.32|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-16|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-66, HORTICHUELAS, S.A.T.|326.7|D|326.7|0.0|BANCO_572|326.7|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-16|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-129, OPTICAS DEL PONIENTE,|50.7|D|50.7|0.0|BANCO_572|50.7|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-17|5720000001|LICO LEASING, S.A.|REINTEGRO CAJERO|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-18|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|900.0|H|0.0|900.0|BANCO_572|-900.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-18|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-136, GREEN GADOR, S.L.|39.08|D|39.08|0.0|BANCO_572|39.08|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-18|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-14, FRESH EUROPEAN CARGO, S|879.18|D|879.18|0.0|BANCO_572|879.18|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-19|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|800.0|H|0.0|800.0|BANCO_572|-800.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-19|5720000001|LICO LEASING, S.A.|PAGO MOD.131 1T/24 LAURA|77.01|H|0.0|77.01|BANCO_572|-77.01|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-19|5720000001|LICO LEASING, S.A.|PAGO MOD.131 1T/24 JERONIMO|77.01|H|0.0|77.01|BANCO_572|-77.01|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-19|5720000001|LICO LEASING, S.A.|Pago Pagaré,ALCAUQUÍMICA, S.L.|227.58|H|0.0|227.58|BANCO_572|-227.58|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-19|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-115, ECOINVER EXPORT, S.L.|101.64|D|101.64|0.0|BANCO_572|101.64|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-22|5720000001|LICO LEASING, S.A.|PAGO MOD.115 1T/24|149.64|H|0.0|149.64|BANCO_572|-149.64|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-22|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-163, LA HACIENDA DE EL  POB|148.83|D|148.83|0.0|BANCO_572|148.83|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-23|5720000001|LICO LEASING, S.A.|PAGOS CON TARJETA TITULAT|28.0|H|0.0|28.0|BANCO_572|-28.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-24|5720000001|LICO LEASING, S.A.|Pago Fra. 2-843, DICOCEL, S.A.|1508.55|H|0.0|1508.55|BANCO_572|-1508.55|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-24|5720000001|LICO LEASING, S.A.|Cobro Pagaré,FRUVA IMPORT-EXPORT, S.L.|128.74|D|128.74|0.0|BANCO_572|128.74|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-24|5720000001|LICO LEASING, S.A.|Cobro Pagaré,COSTA EJIDO, S.A.T. AL-0097|367.47|D|367.47|0.0|BANCO_572|367.47|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-24|5720000001|LICO LEASING, S.A.|Pago Fra. 2-08-24, JUAN JOSE HERNANDEZ A|267.75|H|0.0|267.75|BANCO_572|-267.75|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-25|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-68, DIGALVI ALMERIA, S.L.|17.67|D|17.67|0.0|BANCO_572|17.67|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-26|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-42, GARRI AGRICOLA, S.L.|372.92|D|372.92|0.0|BANCO_572|372.92|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-29|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-80, RACHELANDCO, S.L.|283.14|D|283.14|0.0|BANCO_572|283.14|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-29|5720000001|LICO LEASING, S.A.|Pago Fra. 2-3229, ALMACENES ALMERIENSES|179.93|H|0.0|179.93|BANCO_572|-179.93|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|MTO CUENTA|12.0|H|0.0|12.0|BANCO_572|-12.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|Pago Fra. 2-2004, PLA ALBERT, S.L.|749.28|H|0.0|749.28|BANCO_572|-749.28|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|Pago Fra. 2-1549, PLA ALBERT, S.L.|732.72|H|0.0|732.72|BANCO_572|-732.72|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|Cobro Pagaré,TOMSPRING, S.A.T. 9490|244.9|D|244.9|0.0|BANCO_572|244.9|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|Pago Fra. 2-24, DETERVAL CHEMICAL, S.L.|389.96|H|0.0|389.96|BANCO_572|-389.96|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-04-30|5720000001|LICO LEASING, S.A.|Cobro Pagaré,COMPLEMENTOS Y SUMINISTROS|173.76|D|173.76|0.0|BANCO_572|173.76|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-02|5720000001|LICO LEASING, S.A.|COMISION TRANSFERENCIA|3.0|H|0.0|3.0|BANCO_572|-3.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-84, EXPOALMA, S.L.|1183.99|D|1183.99|0.0|BANCO_572|1183.99|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-83, HORTICHUELAS, S.A.T.|609.84|D|609.84|0.0|BANCO_572|609.84|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-02|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-366, RAQUELSUR EJIDO MULTIS|264.84|D|264.84|0.0|BANCO_572|264.84|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-02|5720000001|LICO LEASING, S.A.|Pago Fra. 2-7, EXCLUSIVAS TRIANA, S.L.U.|508.2|H|0.0|508.2|BANCO_572|-508.2|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-03|5720000001|LICO LEASING, S.A.|Pago Fra. 2-999, DICOCEL, S.A.|424.19|H|0.0|424.19|BANCO_572|-424.19|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-03|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-161, ROMENATUR, S.L.|317.69|D|317.69|0.0|BANCO_572|317.69|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-03|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-127, ECOINVER EXPORT, S.L.|653.4|D|653.4|0.0|BANCO_572|653.4|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-03|5720000001|LICO LEASING, S.A.|Cobro Pagaré,ALMENDRAS DE ANDALUCIA, S.L|242.0|D|242.0|0.0|BANCO_572|242.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-03|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-178, HORTOFRUTICOLA EXPOMAR|335.9|D|335.9|0.0|BANCO_572|335.9|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-06|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-59, PONEX 2017, S.A.|424.47|D|424.47|0.0|BANCO_572|424.47|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-07|5720000001|LICO LEASING, S.A.|Pago Pagaré,ALCAUQUÍMICA, S.L.|428.01|H|0.0|428.01|BANCO_572|-428.01|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-09|5720000001|LICO LEASING, S.A.|REINTEGRO CAJAMAR|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-10|5720000001|LICO LEASING, S.A.|Pago Pagaré,ALCAUQUÍMICA, S.L.|682.73|H|0.0|682.73|BANCO_572|-682.73|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-10|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-35, FRESH PREMIUM, S.L.|302.14|D|302.14|0.0|BANCO_572|302.14|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-10|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-61, SUMINISTRO AGRICOLA ACI|264.75|D|264.75|0.0|BANCO_572|264.75|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-10|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-122, SUMINISTRO AGRICOLA AC|229.42|D|229.42|0.0|BANCO_572|229.42|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-13|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-86, DIRECT GROW, S.L.|419.63|D|419.63|0.0|BANCO_572|419.63|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-13|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-97, GASTROALMERIA, S.L|242.0|D|242.0|0.0|BANCO_572|242.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-13|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-85, ALMAGRO Y TORRES, S.L.|375.1|D|375.1|0.0|BANCO_572|375.1|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-13|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-172, REAL CLUB NAUTICO DE A|280.12|D|280.12|0.0|BANCO_572|280.12|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-14|5720000001|LICO LEASING, S.A.|COMISION CHEQUE|1.0|H|0.0|1.0|BANCO_572|-1.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-14|5720000001|LICO LEASING, S.A.|PAGO TOTAL F.442 CONSTR.LAYSA, S.L|220.0|D|220.0|0.0|BANCO_572|220.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-14|5720000001|LICO LEASING, S.A.|Cobro Pagaré,TOMSPRING, S.A.T. 9490|310.24|D|310.24|0.0|BANCO_572|310.24|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-14|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-153, SUM. AGRICOLAS MARIO C|124.39|D|124.39|0.0|BANCO_572|124.39|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|COMISION CHEQUE|2.0|H|0.0|2.0|BANCO_572|-2.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|COMISION REMESA|1.82|H|0.0|1.82|BANCO_572|-1.82|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|Cobro Remesa Nº 123|376.44|D|376.44|0.0|BANCO_572|376.44|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|Cobro Pagaré,KEOPS AGRO, S.L|77.44|D|77.44|0.0|BANCO_572|77.44|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|Cobro Pagaré,COSTA EJIDO, S.A.T. AL-0097|370.62|D|370.62|0.0|BANCO_572|370.62|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-15|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-144, AGROEXPLOTACIONES FILA|846.52|D|846.52|0.0|BANCO_572|846.52|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-16|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|900.0|H|0.0|900.0|BANCO_572|-900.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-16|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-165, HOTEL COSTASOL S.L.|116.16|D|116.16|0.0|BANCO_572|116.16|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-17|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|700.0|H|0.0|700.0|BANCO_572|-700.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-17|5720000001|LICO LEASING, S.A.|Pago Fra. 2-757487, FENIE ENERGIA, S.A|31.46|H|0.0|31.46|BANCO_572|-31.46|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-18|5720000001|LICO LEASING, S.A.|PAGOS TARJETA TITULAR|2.4|H|0.0|2.4|BANCO_572|-2.4|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-20|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-88, GRUN NATURE S.L.|423.98|D|423.98|0.0|BANCO_572|423.98|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-20|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-111, GARRI AGRICOLA, S.L.|130.68|D|130.68|0.0|BANCO_572|130.68|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-20|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-105, BIO DIRECT NATURE, S.L|191.66|D|191.66|0.0|BANCO_572|191.66|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-21|5720000001|LICO LEASING, S.A.|COMISION CHEQUE|1.0|H|0.0|1.0|BANCO_572|-1.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-21|5720000001|LICO LEASING, S.A.|Cobro Pagaré,CONSTRUMAR CONSTRUCCIONES Y|961.95|D|961.95|0.0|BANCO_572|961.95|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-21|5720000001|LICO LEASING, S.A.|Pago Fra. 2-10-24, JUAN JOSE HERNANDEZ A|267.75|H|0.0|267.75|BANCO_572|-267.75|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-22|5720000001|LICO LEASING, S.A.|REINTEGRO CAJERO|600.0|H|0.0|600.0|BANCO_572|-600.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-22|5720000001|LICO LEASING, S.A.|Cobro Pagaré,FRUVA IMPORT-EXPORT, S.L.|1082.35|D|1082.35|0.0|BANCO_572|1082.35|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-23|5720000001|LICO LEASING, S.A.|Cobro Pagaré,DELGAFRUITS, S.L.|217.8|D|217.8|0.0|BANCO_572|217.8|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-23|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-113, GRUN NATURE S.L.|265.96|D|265.96|0.0|BANCO_572|265.96|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-24|5720000001|LICO LEASING, S.A.|TRASPASO CTA. 10270|800.0|H|0.0|800.0|BANCO_572|-800.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-25|5720000001|LICO LEASING, S.A.|REINTEGRO CAJERO|300.0|H|0.0|300.0|BANCO_572|-300.0|0.0|0.0|1|0|0|0|0|0
ECOCLEAN|2024|2024-05-29|5720000001|LICO LEASING, S.A.|Cobro Fra. 2-119, EXPOALMA, S.L.|321.01|D|321.01|0.0|BANCO_572|321.01|0.0|0.0|1|0|0|0|0|0
