ORIGEN|CRITERIO|EMPRESA|CODIGO_ALMACEN|ALMACEN|LOTE|CODIGO_LOTE|REFE|REFERENCIA1|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|010132005||42033800,,|42033800|CHEMGRAS SX - DESENGRASANTE CARROCERIAS|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2015-01-07|2016-01-07|-3793|200.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|150041||33063800,,|33063800|HIDROBRILL - SECANTE ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-01-28|2016-01-28|-3772|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|150312||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-03-10|2016-03-10|-3730|40.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|150312||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-03-10|2016-03-10|-3730|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|140432035||32003801,,|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-04-01|2016-04-01|-3708|90.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|140423000||22003810,,|22003810|GELPAST BPP - CUBO PASTA LAVAMANOS MEC.|02|JABONES Y PASTA LAVAMANOS|2014-04-04|2016-04-04|-3705|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|1405201001||33051901,,|33051901|ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-05-20|2016-05-20|-3659|100.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|1405201001||33051901,,|33051901|ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-05-20|2016-05-20|-3659|-4870.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|270724021||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2014-07-02|2016-07-02|-3616|150.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|101314||32023905,,|32023905|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-10-03|2016-10-03|-3523|50.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|140702||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2014-10-30|2016-10-30|-3496|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|141780||21043801,,|21043801|LICOGEL - GEL HIDROALCOHOL ENV. 1Lt. C/DOSIFICADOR|02|JABONES Y PASTA LAVAMANOS|2014-12-17|2016-12-17|-3448|24.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|628711||32023905,,|32023905|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-12-23|2016-12-23|-3442|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|628711||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-12-23|2016-12-23|-3442|55.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|250675005||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-12-25|2016-12-25|-3440|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|141587||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2014-12-30|2016-12-30|-3435|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|141890||21043800,,|21043800|LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2014-12-30|2016-12-30|-3435|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160070||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-18|2017-01-18|-3416|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160058||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2016-01-18|2017-01-18|-3416|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151502||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2016-01-18|2017-01-18|-3416|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|070224021||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-16|2017-02-16|-3387|140.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|080224021||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-24|2017-02-24|-3379|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160290||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2016-02-24|2017-02-24|-3379|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|0702548004||44003800,,|44003800|CHEMFORT WC - DESATASCADOR TUBERIAS 1KG. (descatalogado)|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2016-02-24|2017-02-24|-3379|12.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160288||32073800,,|32073800|OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-03-14|2017-03-14|-3361|240.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|160288||32073800,,|32073800|OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-03-14|2017-03-14|-3361|-120.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|170424021||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-04-26|2017-04-26|-3318|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|105015||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-05-20|2017-05-20|-3294|25.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160006||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-06-02|2017-06-02|-3281|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160956||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-06-08|2017-06-08|-3275|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|160869||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-06-08|2017-06-08|-3275|20.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|260632027||11073800,,|11073800|CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-06-22|2017-06-22|-3261|3430.000||0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|2606548004||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2016-06-22|2017-06-22|-3261|95.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|2606548004||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2016-06-22|2017-06-22|-3261|24.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|260624011||14033800,,|14033800|BRINET LB - LIMPIADOR CONCENT. BAÑOS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-06-22|2017-06-22|-3261|10.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|161080||33073800,,|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-06-23|2017-06-23|-3260|748.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|161080||33073800,,|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-06-23|2017-06-23|-3260|48.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|161034||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-06-23|2017-06-23|-3260|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|320824021||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-08-04|2017-08-04|-3218|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|320824021||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-08-04|2017-08-04|-3218|10.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|320824021||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-08-04|2017-08-04|-3218|-3520.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|380924021||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-09-12|2017-09-12|-3179|3257.000||0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|3709548004||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2016-09-12|2017-09-12|-3179|95.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|3709548004||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2016-09-12|2017-09-12|-3179|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|090916||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-09-14|2017-09-14|-3177|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|090916||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-09-14|2017-09-14|-3177|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|109015||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-09-30|2017-09-30|-3161|55.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|109015||32023905,,|32023905|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-09-30|2017-09-30|-3161|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151432||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2015-10-20|2017-10-20|-3141|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|110215||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-10-29|2017-10-29|-3132|25.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151644||33003800,,|33003800|DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-11-09|2017-11-09|-3121|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|110215||32023905,,|32023905|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-11-13|2017-11-13|-3117|25.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|461124021||11083800,,|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|2515.000||0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|151431||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|1610.000||0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|250624021||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|1610.000||0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|471132099||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|1610.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|511224021||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|180.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|471132099||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|180.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151785||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-12-01|2017-12-01|-3099|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|461124021||11083800,,|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|70.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151431||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|250624021||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|481124001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|20.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|151785||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-12-01|2017-12-01|-3099|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|481124001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-01|2017-12-01|-3099|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151868||32063800,,|32063800|CHEMFOAM - ANTIESPUMANTE CONCENTRADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2015-12-22|2017-12-22|-3078|85.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|151571||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2015-12-22|2017-12-22|-3078|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|489494||15022400,,|15022400|DESKAL - LIMPIADOR ANTICAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2015-12-28|2017-12-28|-3072|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|020124021||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-05|2018-01-05|-3064|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|030140002||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2016-01-11|2018-01-11|-3058|25.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|020124021||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-12|2018-01-12|-3057|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|120116||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-12|2018-01-12|-3057|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|120116||22001700,,|22001700|GELPAST 1GT - PASTA LAVAMANOS C/ARENILLA|02|JABONES Y PASTA LAVAMANOS|2016-01-12|2018-01-12|-3057|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|080116||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-13|2018-01-13|-3056|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01/16||33070030,,|33070030|HIPOCLORITO SODICO APTO IND. ALIMENT. ENV.26KG|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2016-01-21|2018-01-21|-3048|1.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|050124021||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-26|2018-01-26|-3043|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|040124021||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-26|2018-01-26|-3043|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|05124021||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-29|2018-01-29|-3040|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|020124001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-29|2018-01-29|-3040|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|050140002||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2016-01-29|2018-01-29|-3040|20.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|020124001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-01-29|2018-01-29|-3040|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|0702204021||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-10|2018-02-10|-3028|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|070224021||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-10|2018-02-10|-3028|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|060224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-10|2018-02-10|-3028|20.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|060224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2016-02-10|2018-02-10|-3028|-3520.000||0|1|0|0|0|1|0|0|0
