EMPRESA|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|UBICACION|STOCK_INICIAL|STOCK_ACTUAL|STOCK_MAXIMO|STOCK_MINIMO|STOCK_RESERVADO|STOCK_ACTUAL2|CANTIDAD_TOTAL|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|PRECIO_MEDIO_INICIAL|PRECIO_COSTO|PRECIO_ENTRADA|PVP1_SIN_IVA|PVP2_SIN_IVA|PVP3_SIN_IVA|PVP4_SIN_IVA|PVP5_SIN_IVA|PVP1_CON_IVA|PVP2_CON_IVA|PVP3_CON_IVA|PVP4_CON_IVA|PVP5_CON_IVA|VALOR_STOCK_COSTE_MEDIO|VALOR_STOCK_ULT_COMPRA|MARGEN_PVP1_VS_COSTE_MEDIO|DESUSO|CONTROL_STOCK|FLAG_STOCK_NEGATIVO|FLAG_STOCK_CERO|FLAG_BAJO_MINIMO|FLAG_SOBRE_MAXIMO|FLAG_SIN_COSTE_MEDIO|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_NO_EXISTE_ARTICULO|STOCK_INICIAL_N|STOCK_ACTUAL_N|STOCK_MAXIMO_N|STOCK_MINIMO_N|STOCK_RESERVADO_N|STOCK_ACTUAL2_N|CANTIDAD_TOTAL_N|ULTIMO_PRECIO_COMPRA_N|PRECIO_MEDIO_COMPRA_N|PRECIO_MEDIO_INICIAL_N|PRECIO_COSTO_N|PRECIO_ENTRADA_N|PVP1_SIN_IVA_N|PVP1_CON_IVA_N|VALOR_STOCK_COSTE_MEDIO_N|VALOR_STOCK_ULT_COMPRA_N|MARGEN_PVP1_VS_COSTE_MEDIO_N|FLAG_STOCK_NEGATIVO_N|FLAG_STOCK_CERO_N|FLAG_BAJO_MINIMO_N|FLAG_SOBRE_MAXIMO_N|FLAG_SIN_COSTE_MEDIO_N|FLAG_SIN_FAMILIA_N|FLAG_REFERENCIA_GENERICA_N|FLAG_NO_EXISTE_ARTICULO_N
CHEMIE|1|ALMACEN PRINCIPAL|92014402,,|92014402|||BOTELLA LEJIA C/DETERGENTE ENV.2 C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|289.000|0.000|0.000|0.000|-61.000|2247.000|0.6300000000000000|1.135541000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|1.300000000000000|1.200000000000000|1.100000000000000|1.000000000000000|0.0000000000000000|1.57|1.45|1.33|1.21|0.00|328.1713490000000|182.0700000000000|0.1644590000000001|F|T|0|0|0|0|0|0|0|0|0.0|289.0|0.0|0.0|0.0|-61.0|2247.0|0.63|1.135541|0.0|0.0|0.0|1.3|1.57|328.171349|182.07|0.1644590000000001|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92015402,,|92015402|||BOTELLA LEJIA NEUTRA LAVADORA ENV. 2Lts. C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-948.000|0.000|0.000|0.000|-158.000|84.000|0.6580000000000000|0.6580000000000000|0.5360000000000000|0.0000000000000000|0.0000000000000000|1.300000000000000|1.200000000000000|1.100000000000000|1.000000000000000|0.0000000000000000|1.57|1.45|1.33|1.21|0.00|-623.7840000000000|-623.7840000000000|0.6420000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-948.0|0.0|0.0|0.0|-158.0|84.0|0.658|0.658|0.536|0.0|0.0|1.3|1.57|-623.784|-623.784|0.642|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92015403,,|92015403|||BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-806.000|0.000|0.000|0.000|-343.000|98304.000|1.053000000000000|1.053000000000000|0.1402000000000000|0.0000000000000000|0.0000000000000000|1.900000000000000|1.800000000000000|1.700000000000000|1.600000000000000|0.0000000000000000|2.30|2.18|2.06|1.94|0.00|-848.7180000000000|-848.7180000000000|0.8470000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-806.0|0.0|0.0|0.0|-343.0|98304.0|1.053|1.053|0.1402|0.0|0.0|1.9|2.3|-848.718|-848.718|0.847|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92015404,,|92015404|||BOTELLA LEJIA NEUTRA LAVADORA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|12.000|0.000|0.000|0.000|-4.000|180.000|0.8160000000000000|0.7842640000000000|0.7200000000000000|0.0000000000000000|0.0000000000000000|1.500000000000000|1.400000000000000|1.300000000000000|1.200000000000000|0.0000000000000000|1.82|1.69|1.57|1.45|0.00|9.411168000000000|9.792000000000000|0.7157360000000000|F|T|0|0|0|0|0|0|0|0|0.0|12.0|0.0|0.0|0.0|-4.0|180.0|0.816|0.784264|0.72|0.0|0.0|1.5|1.82|9.411168|9.792|0.715736|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92022800,,|92022800|||FREGASUELOS KUK LIMON 1 Lts. C/18|09|PROD. Y ACCESORIOS PARA LIMPIEZA||36.000|0.000|54.000|18.000|0.000|0.000|592.000|0.5890000000000000|0.5890000000000000|0.5770000000000000|0.0000000000000000|0.0000000000000000|0.9600000000000000|0.9000000000000000|0.8400000000000000|0.7800000000000000|0.0000000000000000|1.16|1.09|1.02|0.94|0.00|0.0000000000000000|0.0000000000000000|0.3710000000000000|F|T|0|1|1|0|0|0|0|0|36.0|0.0|54.0|18.0|0.0|0.0|592.0|0.589|0.589|0.577|0.0|0.0|0.96|1.16|0.0|0.0|0.371|0|1|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92032800,,|92032800|||FREGASUELOS MAYORDOMO FLORAL 1Lts.C/18|09|PROD. Y ACCESORIOS PARA LIMPIEZA||36.000|0.000|54.000|18.000|0.000|0.000|575.000|0.5900000000000000|0.5900000000000000|0.5710000000000000|0.0000000000000000|0.0000000000000000|0.9600000000000000|0.9000000000000000|0.8400000000000000|0.7800000000000000|0.0000000000000000|1.16|1.09|1.02|0.94|0.00|0.0000000000000000|0.0000000000000000|0.3700000000000000|F|T|0|1|1|0|0|0|0|0|36.0|0.0|54.0|18.0|0.0|0.0|575.0|0.59|0.59|0.571|0.0|0.0|0.96|1.16|0.0|0.0|0.37|0|1|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92043200,,|92043200|||AGUA FUERTE ENV.1Lts. C/12|09|PROD. Y ACCESORIOS PARA LIMPIEZA||15.000|-90.000|60.000|15.000|0.000|-8.000|1571.000|0.6000000000000000|0.2900000000000000|0.3005000000000000|0.0000000000000000|0.0000000000000000|1.300000000000000|1.200000000000000|1.100000000000000|1.000000000000000|0.0000000000000000|1.57|1.45|1.33|1.21|0.00|-26.10000000000000|-54.00000000000000|1.010000000000000|F|T|1|0|1|0|0|0|0|0|15.0|-90.0|60.0|15.0|0.0|-8.0|1571.0|0.6|0.29|0.3005|0.0|0.0|1.3|1.57|-26.1|-54.0|1.01|1|0|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92043202,,|92043202|||AGUA FUERTE ENV.1,5 Lts. C/8|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-131.000|0.000|0.000|0.000|1.000|264.000|0.9990000000000000|0.9990000000000000|0.6500000000000000|0.0000000000000000|0.0000000000000000|1.800000000000000|1.700000000000000|1.600000000000000|1.500000000000000|0.0000000000000000|2.18|2.06|1.94|1.82|0.00|-130.8690000000000|-130.8690000000000|0.8010000000000001|F|T|1|0|0|0|0|0|0|0|0.0|-131.0|0.0|0.0|0.0|1.0|264.0|0.999|0.999|0.65|0.0|0.0|1.8|2.18|-130.869|-130.869|0.801|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92050001,,|92050001|||LIMPIADOR VOLVONE AMONIACAL ENV.750|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|0.000|0.000|0.000|0.000|0.000|15.000|1.060000000000000|1.060000000000000|1.060000000000000|0.0000000000000000|0.0000000000000000|2.300000000000000|2.100000000000000|1.900000000000000|1.700000000000000|0.0000000000000000|2.78|2.54|2.30|2.06|0.00|0.0000000000000000|0.0000000000000000|1.240000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|1.06|1.06|1.06|0.0|0.0|2.3|2.78|0.0|0.0|1.24|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92053200,,|92053200|||AMONIACO PERFUMADO ENV.2 LT. C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA||45.000|-1422.000|60.000|15.000|0.000|-166.000|1639.000|0.6860000000000001|0.5080000000000000|0.3005000000000000|0.0000000000000000|0.0000000000000000|1.400000000000000|1.300000000000000|1.200000000000000|1.100000000000000|0.0000000000000000|1.69|1.57|1.45|1.33|0.00|-722.3760000000000|-975.4920000000001|0.8919999999999999|F|T|1|0|1|0|0|0|0|0|45.0|-1422.0|60.0|15.0|0.0|-166.0|1639.0|0.686|0.508|0.3005|0.0|0.0|1.4|1.69|-722.376|-975.492|0.8919999999999999|1|0|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92053201,,|92053201|||AMONIACO PERFUMADO ENV. 1,5LTS. C/8|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-252.000|0.000|0.000|0.000|-10.000|316.000|0.6600000000000000|0.6600000000000000|0.4800000000000000|0.0000000000000000|0.0000000000000000|1.400000000000000|1.300000000000000|1.200000000000000|1.100000000000000|0.0000000000000000|1.69|1.57|1.45|1.33|0.00|-166.3200000000000|-166.3200000000000|0.7399999999999999|F|T|1|0|0|0|0|0|0|0|0.0|-252.0|0.0|0.0|0.0|-10.0|316.0|0.66|0.66|0.48|0.0|0.0|1.4|1.69|-166.32|-166.32|0.7399999999999999|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92062800,,|92062800|||LIMPIADOR TENN BAÑO 750 C/16|09|PROD. Y ACCESORIOS PARA LIMPIEZA||62.000|0.000|0.000|16.000|0.000|0.000|394.000|1.740000000000000|1.740000000000000|0.8715000000000001|0.0000000000000000|0.0000000000000000|1.500000000000000|1.440000000000000|1.380000000000000|1.320000000000000|0.0000000000000000|1.82|1.74|1.67|1.60|0.00|0.0000000000000000|0.0000000000000000|-0.2400000000000000|F|T|0|1|1|0|0|0|0|0|62.0|0.0|0.0|16.0|0.0|0.0|394.0|1.74|1.74|0.8715|0.0|0.0|1.5|1.82|0.0|0.0|-0.24|0|1|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92074001,,|92074001|||SINKAL - LIMPIADOR ANTICAL|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|6.000|0.000|0.000|0.000|2.000|192.000|1.230000000000000|1.230000000000000|1.100000000000000|0.0000000000000000|0.0000000000000000|3.600000000000000|3.300000000000000|3.000000000000000|2.700000000000000|0.0000000000000000|4.36|3.99|3.63|3.27|0.00|7.380000000000000|7.380000000000000|2.370000000000000|F|T|0|0|0|0|0|0|0|0|0.0|6.0|0.0|0.0|0.0|2.0|192.0|1.23|1.23|1.1|0.0|0.0|3.6|4.36|7.38|7.38|2.37|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92080001,,|92080001|||ALCOHOL ISOPROPILICO PARA LIMPIEZA ENV. 1LTS.|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|12.000|0.000|0.000|0.000|1.000|12.000|2.750000000000000|2.177778000000000|1.350000000000000|0.0000000000000000|0.0000000000000000|5.500000000000000|5.200000000000000|4.950000000000000|4.700000000000000|0.0000000000000000|6.66|6.29|5.99|5.69|0.00|26.13333600000000|33.00000000000000|3.322222000000000|F|T|0|0|0|0|0|0|0|0|0.0|12.0|0.0|0.0|0.0|1.0|12.0|2.75|2.177778|1.35|0.0|0.0|5.5|6.66|26.133336|33.0|3.322222|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|92090001,,|92090001|||GLASSEX LIMPIADOR MULTIUSOS 750 C/PULVE|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-47.000|0.000|0.000|0.000|-2.000|27.000|1.870000000000000|1.870000000000000|1.450000000000000|0.0000000000000000|0.0000000000000000|3.400000000000000|3.100000000000000|2.800000000000000|2.500000000000000|0.0000000000000000|4.11|3.75|3.39|3.03|0.00|-87.89000000000000|-87.89000000000000|1.530000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-47.0|0.0|0.0|0.0|-2.0|27.0|1.87|1.87|1.45|0.0|0.0|3.4|4.11|-87.89|-87.89|1.53|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93000000,,|93000000|||GUANTE TRABAJO PIEL+TEJIDO C/CIERRE VELTRO|09|PROD. Y ACCESORIOS PARA LIMPIEZA||720.000|0.000|480.000|0.000|0.000|0.000|723.000|7.200000000000000|7.200000000000000|0.4207000000000000|0.0000000000000000|0.0000000000000000|13.50000000000000|12.50000000000000|11.50000000000000|10.50000000000000|0.0000000000000000|16.34|15.13|13.92|12.71|0.00|0.0000000000000000|0.0000000000000000|6.300000000000000|F|T|0|1|0|0|0|0|0|0|720.0|0.0|480.0|0.0|0.0|0.0|723.0|7.2|7.2|0.4207|0.0|0.0|13.5|16.34|0.0|0.0|6.3|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003202P,,|93003202P|||BOBINA PAPEL MECANICOS PASTA PLUS BASIC C/2|08|CELULOSA-LINEA BLANCA||0.000|92.000|0.000|0.000|0.000|46.000|0.000|4.480000000000000|4.480000000000000|7.870000000000000|0.0000000000000000|0.0000000000000000|9.800000000000001|8.900000000000000|8.100000000000000|7.200000000000000|0.0000000000000000|11.86|10.77|9.80|8.71|0.00|412.1600000000000|412.1600000000000|5.320000000000000|F|T|0|0|0|0|0|0|0|0|0.0|92.0|0.0|0.0|0.0|46.0|0.0|4.48|4.48|7.87|0.0|0.0|9.8|11.86|412.16|412.16|5.32|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003230,,|93003230|||GUANTE POLIETILENO DESECHABLE PACK 100|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-1500.000|0.000|0.000|0.000|0.000|-3000.000|0.2710000000000000|0.2710000000000000|0.2920000000000000|0.0000000000000000|0.0000000000000000|0.6500000000000000|0.6000000000000000|0.5500000000000000|0.5000000000000000|0.0000000000000000|0.79|0.73|0.67|0.61|0.00|-406.5000000000000|-406.5000000000000|0.3790000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-1500.0|0.0|0.0|0.0|0.0|-3000.0|0.271|0.271|0.292|0.0|0.0|0.65|0.79|-406.5|-406.5|0.379|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003251,,|93003251|||GORRO VISERA TEJIDO SIN TEJER BLANCO PACK 100|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|4.480000000000000|4.480000000000000|4.480000000000000|0.0000000000000000|0.0000000000000000|8.100000000000000|7.650000000000000|7.200000000000000|6.750000000000000|0.0000000000000000|9.80|9.26|8.71|8.17|0.00|0.0000000000000000|0.0000000000000000|3.619999999999999|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.48|4.48|4.48|0.0|0.0|8.1|9.8|0.0|0.0|3.619999999999999|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003266,,|93003266|||CUBREZAPATO DESECHABLE BLANCO TST PACK 100|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|80.000|0.000|0.000|0.000|8.000|1.000|2.996000000000000|3.574750000000000|2.251000000000000|0.0000000000000000|0.0000000000000000|8.100000000000000|7.400000000000000|6.700000000000000|5.900000000000000|0.0000000000000000|9.80|8.95|8.11|7.14|0.00|285.9800000000000|239.6800000000000|4.525250000000000|F|T|0|0|0|0|0|0|0|0|0.0|80.0|0.0|0.0|0.0|8.0|1.0|2.996|3.57475|2.251|0.0|0.0|8.1|9.8|285.98|239.68|4.52525|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003267,,|93003267|||GORRO DESECHABLE TEJIDO S/TEJER BLANCO PACK 100 UD|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|119.000|0.000|0.000|0.000|18.000|-10.000|2.053000000000000|2.111267000000000|2.000000000000000|0.0000000000000000|0.0000000000000000|4.900000000000000|4.600000000000000|4.300000000000000|4.100000000000000|0.0000000000000000|5.93|5.57|5.20|4.96|0.00|251.2407730000000|244.3070000000000|2.788733000000001|F|T|0|0|0|0|0|0|0|0|0.0|119.0|0.0|0.0|0.0|18.0|-10.0|2.053|2.111267|2.0|0.0|0.0|4.9|5.93|251.240773|244.307|2.788733000000001|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003271,,|93003271|||BATA DESECHABLE BLANCA TEJIDO S/TEJER CAJA 50UD.|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|30.000|0.000|0.000|0.000|18.000|-12.000|34.22200000000000|37.16601600000000|27.48000000000000|0.0000000000000000|0.0000000000000000|61.60000000000000|58.20000000000000|54.75000000000000|51.40000000000000|0.0000000000000000|74.54|70.42|66.25|62.19|0.00|1114.980480000000|1026.660000000000|24.43398400000000|F|T|0|0|0|0|0|0|0|0|0.0|30.0|0.0|0.0|0.0|18.0|-12.0|34.222|37.166016|27.48|0.0|0.0|61.6|74.54|1114.98048|1026.66|24.433984|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003272,,|93003272|||BUZO DESECHABLE BLANCO TEJIDO S/TEJER CAJA 50UD.|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|1.200000000000000|1.200000000000000|1.200000000000000|0.0000000000000000|0.0000000000000000|2.100000000000000|2.000000000000000|1.900000000000000|1.800000000000000|0.0000000000000000|2.54|2.42|2.30|2.18|0.00|0.0000000000000000|0.0000000000000000|0.9000000000000001|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.2|1.2|1.2|0.0|0.0|2.1|2.54|0.0|0.0|0.9000000000000001|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93003297,,|93003297|||CUBREBARBA DESECHABLE TEJIDO S/TEJER PACK 100 UD|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|8.000|0.000|0.000|0.000|10.000|0.000|2.154000000000000|2.154000000000000|0.3600000000000000|0.0000000000000000|0.0000000000000000|3.900000000000000|3.700000000000000|3.500000000000000|3.300000000000000|0.0000000000000000|4.72|4.48|4.24|3.99|0.00|17.23200000000000|17.23200000000000|1.746000000000000|F|T|0|0|0|0|0|0|0|0|0.0|8.0|0.0|0.0|0.0|10.0|0.0|2.154|2.154|0.36|0.0|0.0|3.9|4.72|17.232|17.232|1.746|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93010000,,|93010000|||GUANTE NYLON - NITRILO ROJO WG500|09|PROD. Y ACCESORIOS PARA LIMPIEZA||240.000|108.000|240.000|0.000|0.000|-3.000|96.000|1.700000000000000|1.700000000000000|0.6987000000000000|0.0000000000000000|0.0000000000000000|2.800000000000000|2.600000000000000|2.400000000000000|2.200000000000000|0.0000000000000000|3.39|3.15|2.90|2.66|0.00|183.6000000000000|183.6000000000000|1.100000000000000|F|T|0|0|0|0|0|0|0|0|240.0|108.0|240.0|0.0|0.0|-3.0|96.0|1.7|1.7|0.6987|0.0|0.0|2.8|3.39|183.6|183.6|1.1|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|930100HA,,|930100HA|||GUANTE NYLON - NITRILO GRIS H.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|-202.000|0.000|0.000|0.000|-1.000|0.000|0.3900000000000000|0.3900000000000000|0.3900000000000000|0.0000000000000000|0.0000000000000000|1.150000000000000|1.050000000000000|0.9500000000000000|0.8500000000000000|0.0000000000000000|1.39|1.27|1.15|1.03|0.00|-78.78000000000000|-78.78000000000000|0.7599999999999999|F|T|1|0|0|0|0|0|0|0|0.0|-202.0|0.0|0.0|0.0|-1.0|0.0|0.39|0.39|0.39|0.0|0.0|1.15|1.39|-78.78|-78.78|0.7599999999999999|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|930100HAA,,|930100HAA|||GUANTE NYLON - NITRILO TB AZUL H.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|560.000|0.000|0.000|0.000|-17.000|-230.000|0.9680000000000000|0.8335280000000001|1.220000000000000|0.0000000000000000|0.0000000000000000|1.800000000000000|1.700000000000000|1.600000000000000|1.500000000000000|0.0000000000000000|2.18|2.06|1.94|1.82|0.00|466.7756800000000|542.0799999999999|0.9664720000000000|F|T|0|0|0|0|0|0|0|0|0.0|560.0|0.0|0.0|0.0|-17.0|-230.0|0.968|0.833528|1.22|0.0|0.0|1.8|2.18|466.77568|542.0799999999999|0.966472|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|930100NPT,,|930100NPT|||GUANTE NYLON C/PUNTOS PVC PALMA C/12|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.6200000000000000|0.6200000000000000|0.6200000000000000|0.0000000000000000|0.0000000000000000|1.200000000000000|1.150000000000000|1.100000000000000|1.050000000000000|0.0000000000000000|1.45|1.39|1.33|1.27|0.00|0.0000000000000000|0.0000000000000000|0.5800000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.62|0.62|0.62|0.0|0.0|1.2|1.45|0.0|0.0|0.58|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93020000,,|93020000|||GUANTE FLOR PIEL BLANCO C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA||40.000|-109.000|0.000|0.000|0.000|-17.000|744.000|1.300000000000000|1.300000000000000|2.313900000000000|0.0000000000000000|0.0000000000000000|3.100000000000000|2.800000000000000|2.500000000000000|2.200000000000000|0.0000000000000000|3.75|3.39|3.03|2.66|0.00|-141.7000000000000|-141.7000000000000|1.800000000000000|F|T|1|0|0|0|0|0|0|0|40.0|-109.0|0.0|0.0|0.0|-17.0|744.0|1.3|1.3|2.3139|0.0|0.0|3.1|3.75|-141.7|-141.7|1.8|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|9302G117B,,|9302G117B|||GUANTE PIEL FLOR BLANCO X/LARGO - ALTA TEMP. (250º)|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|0.000|0.000|0.000|0.000|5.000|-120.000|3.025000000000000|3.025000000000000|3.025000000000000|0.0000000000000000|0.0000000000000000|6.700000000000000|6.100000000000000|5.500000000000000|4.900000000000000|0.0000000000000000|8.11|7.38|6.66|5.93|0.00|0.0000000000000000|0.0000000000000000|3.675000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|5.0|-120.0|3.025|3.025|3.025|0.0|0.0|6.7|8.11|0.0|0.0|3.675|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93030000,,|93030000|||GUANTE SATINADO AZUL TALLA GRANDE|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|1644.000|100.000|0.000|0.000|138.000|9780.000|0.5600000000000001|0.5364180000000000|0.4207000000000000|0.0000000000000000|0.0000000000000000|1.050000000000000|1.000000000000000|0.9500000000000000|0.9000000000000000|0.0000000000000000|1.27|1.21|1.15|1.09|0.00|881.8711920000000|920.6400000000001|0.5135820000000001|F|T|0|0|0|1|0|0|0|0|0.0|1644.0|100.0|0.0|0.0|138.0|9780.0|0.56|0.536418|0.4207|0.0|0.0|1.05|1.27|881.871192|920.64|0.5135820000000001|0|0|0|1|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93040000,,|93040000|||GUANTE SATINADO AZUL TALLA MEDIANA|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|3207.000|200.000|0.000|0.000|115.000|30898.000|0.5600000000000001|0.5371840000000000|0.4207000000000000|0.0000000000000000|0.0000000000000000|1.050000000000000|1.000000000000000|0.9500000000000000|0.9000000000000000|0.0000000000000000|1.27|1.21|1.15|1.09|0.00|1722.749088000000|1795.920000000000|0.5128160000000001|F|T|0|0|0|1|0|0|0|0|0.0|3207.0|200.0|0.0|0.0|115.0|30898.0|0.56|0.537184|0.4207|0.0|0.0|1.05|1.27|1722.749088|1795.92|0.512816|0|0|0|1|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93040G08,,|93040G08|||GUANTE ALGODON FINO BLANCO TALLA UNICA-9|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|1320.000|0.000|0.000|0.000|47.000|1080.000|0.4100000000000000|0.3936360000000000|0.3800000000000000|0.0000000000000000|0.0000000000000000|0.9000000000000000|0.8200000000000000|0.7500000000000000|0.6500000000000000|0.0000000000000000|1.09|0.99|0.91|0.79|0.00|519.5995200000000|541.1999999999999|0.5063640000000000|F|T|0|0|0|0|0|0|0|0|0.0|1320.0|0.0|0.0|0.0|47.0|1080.0|0.41|0.393636|0.38|0.0|0.0|0.9|1.09|519.59952|541.1999999999999|0.506364|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93050000,,|93050000|||GUANTE SATINADO AZUL TALLA PEQUEÑA|09|PROD. Y ACCESORIOS PARA LIMPIEZA||200.000|2115.000|100.000|0.000|0.000|74.000|15805.000|0.5600000000000001|0.5370010000000000|0.4207000000000000|0.0000000000000000|0.0000000000000000|1.050000000000000|1.000000000000000|0.9500000000000000|0.9000000000000000|0.0000000000000000|1.27|1.21|1.15|1.09|0.00|1135.757115000000|1184.400000000000|0.5129990000000001|F|T|0|0|0|1|0|0|0|0|200.0|2115.0|100.0|0.0|0.0|74.0|15805.0|0.56|0.537001|0.4207|0.0|0.0|1.05|1.27|1135.757115|1184.4|0.5129990000000001|0|0|0|1|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|93060000,,|93060000|||GUANTE LATEX S/POLVO PACK 100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA||0.000|110.000|0.000|0.000|0.000|5.000|12077.000|2.390000000000000|2.444150000000000|0.04210000000000000|0.0000000000000000|0.0000000000000000|5.300000000000000|4.800000000000000|4.300000000000000|3.800000000000000|0.0000000000000000|6.41|5.81|5.20|4.60|0.00|268.8565000000000|262.9000000000000|2.855850000000000|F|T|0|0|0|0|0|0|0|0|0.0|110.0|0.0|0.0|0.0|5.0|12077.0|2.39|2.44415|0.0421|0.0|0.0|5.3|6.41|268.8565|262.9|2.85585|0|0|0|0|0|0|0|0
