EMPRESA|EJERCICIO|FECHA|CUENTA|TITULO_CUENTA|CONCEPTO|IMPORTE|DEBE_HABER|DEBE|HABER|TIPO_IVA|SALDO_SIGNO_GESTION|FLAG_472_SOPORTADO|FLAG_477_REPERCUTIDO|FLAG_APERTURA|FLAG_CIERRE|FLAG_REGULARIZACION
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250050,CAMPOSOL, S.C.A.|58.80|H|0.00|58.80|IVA_REPERCUTIDO|58.80|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250040,INVER, S.A.T. 6015|111.20|H|0.00|111.20|IVA_REPERCUTIDO|111.20|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250051,AGROPONIENTE, S.A.|49.64|H|0.00|49.64|IVA_REPERCUTIDO|49.64|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250042,RAMIRO ARNEDO S.A.|55.44|H|0.00|55.44|IVA_REPERCUTIDO|55.44|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250041,ANTONIO MILAN, S.A.U|93.35|H|0.00|93.35|IVA_REPERCUTIDO|93.35|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250052,ALMAGRO NATURE, S.L.|117.94|H|0.00|117.94|IVA_REPERCUTIDO|117.94|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250053,ALMAGRO NATURE, S.L.|227.58|H|0.00|227.58|IVA_REPERCUTIDO|227.58|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250054,HORTICHUELAS, S.A.T.|551.44|H|0.00|551.44|IVA_REPERCUTIDO|551.44|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250046,GREENCOBI, S.A.T. Nº16|123.06|H|0.00|123.06|IVA_REPERCUTIDO|123.06|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250039,INDASOL, S.A.T. Nº9404|1931.48|H|0.00|1931.48|IVA_REPERCUTIDO|1931.48|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250043,JUAN JOSE MORENO ENRIQU|36.62|H|0.00|36.62|IVA_REPERCUTIDO|36.62|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250045,FRUVA IMPORT-EXPORT, S.|249.21|H|0.00|249.21|IVA_REPERCUTIDO|249.21|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250038,EJIDOMAR, Sdad.Coop.And|1690.84|H|0.00|1690.84|IVA_REPERCUTIDO|1690.84|0|1|0|0|0
CHEMIE|2025|2025-01-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250049,S.A.T. HORTOFRUTICOLA M|1334.41|H|0.00|1334.41|IVA_REPERCUTIDO|1334.41|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250065,DOFRAN, S.L.|57.62|H|0.00|57.62|IVA_REPERCUTIDO|57.62|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250067,KEOPS AGRO, S.L.|146.83|H|0.00|146.83|IVA_REPERCUTIDO|146.83|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250063,JOSE Y PACO, S.L.|52.54|H|0.00|52.54|IVA_REPERCUTIDO|52.54|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250060,INVER, S.A.T. 6015|163.49|H|0.00|163.49|IVA_REPERCUTIDO|163.49|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250061,RAMIRO ARNEDO S.A.|115.92|H|0.00|115.92|IVA_REPERCUTIDO|115.92|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250078,AGROPONIENTE, S.A.|76.86|H|0.00|76.86|IVA_REPERCUTIDO|76.86|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250059,INVER, S.A.T. 6015|24.02|H|0.00|24.02|IVA_REPERCUTIDO|24.02|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250064,CAÑA Y RETAMA, S.L.|227.05|H|0.00|227.05|IVA_REPERCUTIDO|227.05|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250071,HORTICHUELAS, S.A.T.|145.99|H|0.00|145.99|IVA_REPERCUTIDO|145.99|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250056,URCISOL, S.A.T. 9504|50.40|H|0.00|50.40|IVA_REPERCUTIDO|50.40|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250076,ALMAGRO NATURE, S.L.|109.16|H|0.00|109.16|IVA_REPERCUTIDO|109.16|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250057,ANTONIO MILAN, S.A.U|75.18|H|0.00|75.18|IVA_REPERCUTIDO|75.18|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250077,ALMAGRO NATURE, S.L.|243.73|H|0.00|243.73|IVA_REPERCUTIDO|243.73|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250062,GREENCOBI, S.A.T. Nº16|231.21|H|0.00|231.21|IVA_REPERCUTIDO|231.21|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250058,INDASOL, S.A.T. Nº9404|1188.94|H|0.00|1188.94|IVA_REPERCUTIDO|1188.94|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250070,GAVA ALMERIA S.Coop.And|123.98|H|0.00|123.98|IVA_REPERCUTIDO|123.98|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250072,S.A.T. HORTOFRUTICOLA M|1838.54|H|0.00|1838.54|IVA_REPERCUTIDO|1838.54|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250073,HORTOFRUTICOLA COSTA DE|150.11|H|0.00|150.11|IVA_REPERCUTIDO|150.11|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250074,HORTOFRUTICOLA COSTA DE|614.65|H|0.00|614.65|IVA_REPERCUTIDO|614.65|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250055,EJIDOMAR, Sdad.Coop.And|760.47|H|0.00|760.47|IVA_REPERCUTIDO|760.47|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250075,AGRIFRESH NATURAL, S.L.|947.52|H|0.00|947.52|IVA_REPERCUTIDO|947.52|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250066,FRESH EUROPEAN CARGO S.|82.82|H|0.00|82.82|IVA_REPERCUTIDO|82.82|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250068,FRUVA IMPORT-EXPORT, S.|179.87|H|0.00|179.87|IVA_REPERCUTIDO|179.87|0|1|0|0|0
CHEMIE|2025|2025-02-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250069,TOLEDANO HORTICOLA, S.L|142.67|H|0.00|142.67|IVA_REPERCUTIDO|142.67|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250088,DOFRAN, S.L.|84.82|H|0.00|84.82|IVA_REPERCUTIDO|84.82|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250084,JOSE Y PACO, S.L.|97.59|H|0.00|97.59|IVA_REPERCUTIDO|97.59|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250081,RAMIRO ARNEDO S.A.|110.88|H|0.00|110.88|IVA_REPERCUTIDO|110.88|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250079,INVER, S.A.T. 6015|119.97|H|0.00|119.97|IVA_REPERCUTIDO|119.97|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250080,ANTONIO MILAN, S.A.U|53.34|H|0.00|53.34|IVA_REPERCUTIDO|53.34|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250090,HORTICHUELAS, S.A.T.|632.58|H|0.00|632.58|IVA_REPERCUTIDO|632.58|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250094,ALMAGRO NATURE, S.L.|172.79|H|0.00|172.79|IVA_REPERCUTIDO|172.79|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250095,ALMAGRO NATURE, S.L.|142.55|H|0.00|142.55|IVA_REPERCUTIDO|142.55|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250082,INDASOL, S.A.T. Nº9404|721.85|H|0.00|721.85|IVA_REPERCUTIDO|721.85|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250089,GREENCOBI, S.A.T. Nº16|188.37|H|0.00|188.37|IVA_REPERCUTIDO|188.37|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250091,COOP. SAN ISIDRO LABRAD|35.28|H|0.00|35.28|IVA_REPERCUTIDO|35.28|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250092,S.A.T. HORTOFRUTICOLA M|895.63|H|0.00|895.63|IVA_REPERCUTIDO|895.63|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250083,EJIDOMAR, Sdad.Coop.And|1075.60|H|0.00|1075.60|IVA_REPERCUTIDO|1075.60|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250093,AGRIFRESH NATURAL, S.L.|226.38|H|0.00|226.38|IVA_REPERCUTIDO|226.38|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250085,HORTOFRUTICOLA COSTA DE|90.51|H|0.00|90.51|IVA_REPERCUTIDO|90.51|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250086,JUAN JOSE MORENO ENRIQU|270.48|H|0.00|270.48|IVA_REPERCUTIDO|270.48|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250096,AGROPONIENTE NATURAL PR|53.84|H|0.00|53.84|IVA_REPERCUTIDO|53.84|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250087,FRUVA IMPORT-EXPORT, S.|36.79|H|0.00|36.79|IVA_REPERCUTIDO|36.79|0|1|0|0|0
CHEMIE|2025|2025-02-28|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250097,AGROPONIENTE NATURAL PR|204.12|H|0.00|204.12|IVA_REPERCUTIDO|204.12|0|1|0|0|0
CHEMIE|2025|2025-03-11|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250098,HACIENDAS BIO, S.A.|82.66|H|0.00|82.66|IVA_REPERCUTIDO|82.66|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250104,DOFRAN, S.L.|21.42|H|0.00|21.42|IVA_REPERCUTIDO|21.42|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250108,ONDUSPAN, S.A.|100.80|H|0.00|100.80|IVA_REPERCUTIDO|100.80|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250112,CAMPOSOL, S.C.A.|117.60|H|0.00|117.60|IVA_REPERCUTIDO|117.60|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250103,KEOPS AGRO, S.L.|64.26|H|0.00|64.26|IVA_REPERCUTIDO|64.26|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250115,AGRO IRIS, S.A.T.|300.51|H|0.00|300.51|IVA_REPERCUTIDO|300.51|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250121,AGROPONIENTE, S.A.|76.44|H|0.00|76.44|IVA_REPERCUTIDO|76.44|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250113,INVER, S.A.T. 6015|189.82|H|0.00|189.82|IVA_REPERCUTIDO|189.82|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250109,CAÑA Y RETAMA, S.L.|243.01|H|0.00|243.01|IVA_REPERCUTIDO|243.01|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250110,HORTICHUELAS, S.A.T.|290.12|H|0.00|290.12|IVA_REPERCUTIDO|290.12|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250120,ALMAGRO NATURE, S.L.|243.96|H|0.00|243.96|IVA_REPERCUTIDO|243.96|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250101,FRUTAS ALHAMBRA, S.L|57.50|H|0.00|57.50|IVA_REPERCUTIDO|57.50|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250114,ANTONIO MILAN, S.A.U|96.89|H|0.00|96.89|IVA_REPERCUTIDO|96.89|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250119,ALMAGRO NATURE, S.L.|165.84|H|0.00|165.84|IVA_REPERCUTIDO|165.84|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250107,GREENCOBI, S.A.T. Nº16|118.44|H|0.00|118.44|IVA_REPERCUTIDO|118.44|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250117,INDASOL, S.A.T. Nº9404|612.80|H|0.00|612.80|IVA_REPERCUTIDO|612.80|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250118,SUCA, Sdad. Coop. And.|252.00|H|0.00|252.00|IVA_REPERCUTIDO|252.00|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250100,HORTOFRUTICOLA COSTA DE|81.84|H|0.00|81.84|IVA_REPERCUTIDO|81.84|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250111,TOLEDANO HORTICOLA, S.L|146.87|H|0.00|146.87|IVA_REPERCUTIDO|146.87|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250102,S.A.T. HORTOFRUTICOLA M|1166.26|H|0.00|1166.26|IVA_REPERCUTIDO|1166.26|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250122,AGROPONIENTE NATURAL PR|40.64|H|0.00|40.64|IVA_REPERCUTIDO|40.64|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250124,S.A.T. HORTOFRUTICOLA M|1273.86|H|0.00|1273.86|IVA_REPERCUTIDO|1273.86|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250105,FRESH EUROPEAN CARGO S.|335.25|H|0.00|335.25|IVA_REPERCUTIDO|335.25|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250125,S.A.T. HORTOFRUTICOLA M|1055.38|H|0.00|1055.38|IVA_REPERCUTIDO|1055.38|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250106,FRUVA IMPORT-EXPORT, S.|178.37|H|0.00|178.37|IVA_REPERCUTIDO|178.37|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250116,EJIDOMAR, Sdad.Coop.And|1048.66|H|0.00|1048.66|IVA_REPERCUTIDO|1048.66|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250099,HORTOFRUTICOLA COSTA DE|73.08|H|0.00|73.08|IVA_REPERCUTIDO|73.08|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Doc. interno *AN**-1,S.A.T. HORTOFRUTICO|-1166.26|H|0.00|-1166.26|IVA_REPERCUTIDO|-1166.26|0|1|0|0|0
CHEMIE|2025|2025-03-15|4770000001|H.P. IVA REPERCUTIDO|Doc. interno *AN**-3,S.A.T. HORTOFRUTICO|-1273.86|H|0.00|-1273.86|IVA_REPERCUTIDO|-1273.86|0|1|0|0|0
CHEMIE|2025|2025-03-18|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250123,S.A.T. HORTOFRUTICOLA M|21.92|H|0.00|21.92|IVA_REPERCUTIDO|21.92|0|1|0|0|0
CHEMIE|2025|2025-03-18|4770000001|H.P. IVA REPERCUTIDO|Doc. interno *AN**-2,S.A.T. HORTOFRUTICO|-21.92|H|0.00|-21.92|IVA_REPERCUTIDO|-21.92|0|1|0|0|0
CHEMIE|2025|2025-03-31|4770000001|H.P. IVA REPERCUTIDO|CIERRE IVA 1T-25|38469.96|D|38469.96|0.00|IVA_REPERCUTIDO|-38469.96|0|1|0|1|0
CHEMIE|2025|2025-03-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 2-1,MATEO MARIN HUETE|142.54|H|0.00|142.54|IVA_REPERCUTIDO|142.54|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250132,DOFRAN, S.L.|67.45|H|0.00|67.45|IVA_REPERCUTIDO|67.45|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250131,DALIBER, S.A.T.|29.36|H|0.00|29.36|IVA_REPERCUTIDO|29.36|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250136,KEOPS AGRO, S.L.|252.71|H|0.00|252.71|IVA_REPERCUTIDO|252.71|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250135,JOSE Y PACO, S.L.|103.59|H|0.00|103.59|IVA_REPERCUTIDO|103.59|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250141,INVER, S.A.T. 6015|113.17|H|0.00|113.17|IVA_REPERCUTIDO|113.17|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250146,AGROPONIENTE, S.A.|94.29|H|0.00|94.29|IVA_REPERCUTIDO|94.29|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250138,RAMIRO ARNEDO S.A.|55.44|H|0.00|55.44|IVA_REPERCUTIDO|55.44|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250143,HACIENDAS BIO, S.A.|17.64|H|0.00|17.64|IVA_REPERCUTIDO|17.64|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250133,HORTICHUELAS, S.A.T.|346.05|H|0.00|346.05|IVA_REPERCUTIDO|346.05|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250144,ALMAGRO NATURE, S.L.|275.81|H|0.00|275.81|IVA_REPERCUTIDO|275.81|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250145,ALMAGRO NATURE, S.L.|134.23|H|0.00|134.23|IVA_REPERCUTIDO|134.23|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250139,ANTONIO MILAN, S.A.U|74.21|H|0.00|74.21|IVA_REPERCUTIDO|74.21|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250134,ECOINVER EXPORT, S.L.|113.40|H|0.00|113.40|IVA_REPERCUTIDO|113.40|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250130,GREENCOBI, S.A.T. Nº16|237.26|H|0.00|237.26|IVA_REPERCUTIDO|237.26|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250142,INDASOL, S.A.T. Nº9404|1415.74|H|0.00|1415.74|IVA_REPERCUTIDO|1415.74|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250140,EJIDOMAR, Sdad.Coop.And|772.28|H|0.00|772.28|IVA_REPERCUTIDO|772.28|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250126,FRUVA IMPORT-EXPORT, S.|160.27|H|0.00|160.27|IVA_REPERCUTIDO|160.27|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250127,HORTOFRUTICOLA COSTA DE|23.94|H|0.00|23.94|IVA_REPERCUTIDO|23.94|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250137,MONTIVEL COMERCIAL 2024|35.28|H|0.00|35.28|IVA_REPERCUTIDO|35.28|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250147,AGROPONIENTE NATURAL PR|13.23|H|0.00|13.23|IVA_REPERCUTIDO|13.23|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250128,HORTOFRUTICOLA COSTA DE|544.99|H|0.00|544.99|IVA_REPERCUTIDO|544.99|0|1|0|0|0
CHEMIE|2025|2025-04-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250129,S.A.T. HORTOFRUTICOLA M|1673.49|H|0.00|1673.49|IVA_REPERCUTIDO|1673.49|0|1|0|0|0
CHEMIE|2025|2025-04-09|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250148,HACIENDAS BIO, S.A.|56.57|H|0.00|56.57|IVA_REPERCUTIDO|56.57|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250160,CAMPOSOL, S.C.A.|58.80|H|0.00|58.80|IVA_REPERCUTIDO|58.80|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250164,KEOPS AGRO, S.L.|94.56|H|0.00|94.56|IVA_REPERCUTIDO|94.56|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250167,VEGACAÑADA, S.A.|24.57|H|0.00|24.57|IVA_REPERCUTIDO|24.57|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250171,JOSE Y PACO, S.L.|58.09|H|0.00|58.09|IVA_REPERCUTIDO|58.09|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250172,INVER, S.A.T. 6015|238.81|H|0.00|238.81|IVA_REPERCUTIDO|238.81|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250165,RAMIRO ARNEDO S.A.|55.44|H|0.00|55.44|IVA_REPERCUTIDO|55.44|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250168,AGROPONIENTE, S.A.|38.72|H|0.00|38.72|IVA_REPERCUTIDO|38.72|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250149,HACIENDAS BIO, S.A.|158.84|H|0.00|158.84|IVA_REPERCUTIDO|158.84|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250170,ALMAGRO NATURE, S.L.|118.90|H|0.00|118.90|IVA_REPERCUTIDO|118.90|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250154,HORTICHUELAS, S.A.T.|612.68|H|0.00|612.68|IVA_REPERCUTIDO|612.68|0|1|0|0|0
CHEMIE|2025|2025-04-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-250166,ANTONIO MILAN, S.A.U|56.45|H|0.00|56.45|IVA_REPERCUTIDO|56.45|0|1|0|0|0
