EMPRESA|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_IVA|CODIGO_FAMILIA|FAMILIA|CODIGO_SUBFAMILIA|FECHA_ALTA|DESUSO|CONTROL_STOCK|RECALCULAR_PM|BASE|UNIDADES_PALET|KILOS_UNIDAD
CHEMIE|CHEMSEC,,|CHEMSEC|||ABSORBENTE INDUSTRIAL ENV. 20 KG|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2009-03-27|F|T|T||0.000|0.000
CHEMIE|KITAAC6002,,|KITAAC6002|||KIT TRATAMIENTO INTEGRAL AIRE/ACOND. AEROSOL|G|07|AEROSOLES||2019-07-03|F|T|T||0.000|0.000
CHEMIE|PERINOX3,,|PERINOX3|||PERCHA INOXIDABLE ADHESIVA PACK 3 UD.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2018-09-17|F|T|T||0.000|0.000
CHEMIE|ROSEÑA70,,|ROSEÑA70|||ROLLO CINTA SEÑALIZACION AMARILLA/NEGRA 70mm|G||||2020-08-12|F|T|T||0.000|0.000
CHEMIE|ROSEÑADH50,,|ROSEÑADH50|||ROLLO CINTA SEÑALIZ. ADHESIVA AMARILLA/NEGRA 50mm|G||||2020-08-12|F|T|T||0.000|0.000
CHEMIE|SAFE11016,,|SAFE11016|||LAVAOJOS ABS SEGURIDAD DE PARED C/2 ASPERSORES|G|11|APARATOS Y DOSIFICADORES||2020-06-08|F|T|T||0.000|0.000
CHEMIE|SEÑAL4399,,|SEÑAL4399|||SEÑAL PRECAUCION SUELO MOJADO BILINGÜE|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2016-02-22|F|T|T||0.000|0.000
CHEMIE|TRAPOBLA,,|TRAPOBLA|||TRAPO ALGODON BLANCO ENV. 25 KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2009-11-13|F|T|T||0.000|0.000
CHEMIE|TRAPOBLA10,,|TRAPOBLA10|||TRAPO ALGODON BLANCO ENV. 10 KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2009-11-13|F|T|T||0.000|0.000
CHEMIE|TRAPOCOL,,|TRAPOCOL|||TRAPO ALGODON COLOR PACK 25KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2009-11-13|F|T|T||0.000|0.000
CHEMIE|TRAPOCOL05,,|TRAPOCOL05|||TRAPO ALGODON COLOR PACK 5KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2009-11-13|F|T|T||0.000|0.000
CHEMIE|TRAPOCOL10,,|TRAPOCOL10|||TRAPO ALGODON COLOR PACK 25KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2009-11-13|F|T|T||0.000|0.000
CHEMIE|WD40-400,,|WD40-400|||LUBRICANTE MULTIUSOS DIELECTRICO 400ml|G||||2024-03-26|F|T|T||0.000|0.000
ALMERIENSE|000000,ERT50,|000000|ERT50||CINTA REFLECTORA 1MT * 25MM|G|14|FOTOCELULAS/FINAL CARRERA/ETC||2003-11-17|F|T|T||0.000|0.000
ALMERIENSE|000000,XS112BLNAL2,|000000|XS112BLNAL2||DETECTOR INDUCTIVO M12 12/24V DC NPN NA 3 HILOS|G|14|FOTOCELULAS/FINAL CARRERA/ETC||2004-06-09|F|T|T||0.000|0.000
ALMERIENSE|000000,XS112BLPAL5,|000000|XS112BLPAL5||DETECTOR INDUCTIVO M12 12/24V DC PNP 3 HILOS|G|14|FOTOCELULAS/FINAL CARRERA/ETC||2004-06-09|F|T|T||0.000|0.000
